Stuid,Form,Subject_Taken,AvgMarkObtained
G160,2,HIS_F2,66.53
G160,2,MTH_F2,69.67
G160,2,RE_F2,74.53
G160,2,SCI_F2,76.64
G160,2,SH_F2,49.73
G160,3_4,ACC_F3&4,0
G160,3_4,ART_F3&4,0
G160,3_4,BIOL_F3&4,0
G160,3_4,BST_F3&4,0
G160,3_4,CHEM_F3&4,34.82
G160,3_4,COMP SC_F3&4,63.34
G160,3_4,D&T_F3&4,71.18
G160,3_4,ELA_F3&4,52.76
G160,3_4,ELIT_F3&4,55.29
G160,3_4,FRE_F3&4,51.63
G160,3_4,GEO_F3&4,51.6
G160,3_4,HIS_F3&4,0
G160,3_4,ICT_F3&4,0
G160,3_4,MTH_F3&4,62.69
G160,3_4,PED_F3&4,0
G160,3_4,PHY_F3&4,51.27
G160,3_4,RE_F3&4,54.2
G161,1,ART_F1,78.67
G161,1,COMP SC_F1,78.62
G161,1,ELA_F1,47
G161,1,FRE_F1,53
G161,1,GEO_F1,62
G161,1,HIS_F1,67.52
G161,1,MTH_F1,64.33
G161,1,RE_F1,76.67
G161,1,SCI_F1,67
G161,1,SH_F1,72.67
G161,2,ART_F2,81.33
G161,2,COMP SC_F2,72
G161,2,ELA_F2,63.83
G161,2,FRE_F2,60.5
G161,2,GEO_F2,72.93
G161,2,HIS_F2,61.26
G161,2,MTH_F2,58.67
G161,2,RE_F2,68.81
G161,2,SCI_F2,75.38
G161,2,SH_F2,66.47
G161,3_4,ACC_F3&4,0
G161,3_4,ART_F3&4,0
G161,3_4,BIOL_F3&4,57.07
G161,3_4,BST_F3&4,0
G161,3_4,CHEM_F3&4,57.15
G161,3_4,COMP SC_F3&4,0
G161,3_4,D&T_F3&4,0
G161,3_4,ELA_F3&4,52.73
G161,3_4,ELIT_F3&4,36.5
G161,3_4,FRE_F3&4,48.28
G161,3_4,GEO_F3&4,67.83
G161,3_4,HIS_F3&4,0
G161,3_4,ICT_F3&4,71.83
G161,3_4,MTH_F3&4,54.5
G161,3_4,PED_F3&4,0
G161,3_4,PHY_F3&4,60.21
G161,3_4,RE_F3&4,75.63
G162,1,ART_F1,57.17
G162,1,COMP SC_F1,83.83
G162,1,ELA_F1,66.87
G162,1,FRE_F1,56.97
G162,1,GEO_F1,57
G162,1,HIS_F1,53.37
G162,1,MTH_F1,60.65
G162,1,RE_F1,50.33
G162,1,SCI_F1,61.33
G162,1,SH_F1,10.33
G162,2,ART_F2,56.46
G162,2,COMP SC_F2,59.86
G162,2,ELA_F2,51.23
G162,2,FRE_F2,45.69
G162,2,GEO_F2,61.14
G162,2,HIS_F2,56.07
G162,2,MTH_F2,57.92
G162,2,RE_F2,55.2
G162,2,SCI_F2,48.73
G162,2,SH_F2,28.78
G162,3_4,ACC_F3&4,0
G162,3_4,ART_F3&4,0
G162,3_4,BIOL_F3&4,0
G162,3_4,BST_F3&4,0
G162,3_4,CHEM_F3&4,53.4
G162,3_4,COMP SC_F3&4,66.04
G162,3_4,D&T_F3&4,60.35
G162,3_4,ELA_F3&4,49.54
G162,3_4,ELIT_F3&4,57.75
G162,3_4,FRE_F3&4,56.13
G162,3_4,GEO_F3&4,49.05
G162,3_4,HIS_F3&4,0
G162,3_4,ICT_F3&4,0
G162,3_4,MTH_F3&4,81.62
G162,3_4,PED_F3&4,0
G162,3_4,PHY_F3&4,57.13
G162,3_4,RE_F3&4,72.6
G163,1,ART_F1,67
G163,1,COMP SC_F1,86.44
G163,1,ELA_F1,73.42
G163,1,FRE_F1,80.37
G163,1,GEO_F1,79
G163,1,HIS_F1,86.43
G163,1,MTH_F1,71.85
G163,1,RE_F1,84.77
G163,1,SCI_F1,82.78
G163,1,SH_F1,45.33
G163,2,ART_F2,66.17
G163,2,COMP SC_F2,83.67
G163,2,ELA_F2,61
G163,2,FRE_F2,74.27
G163,2,GEO_F2,79.4
G163,2,HIS_F2,72.4
G163,2,MTH_F2,79.69
G163,2,RE_F2,87.67
G163,2,SCI_F2,86.33
G163,2,SH_F2,50.4
G163,3_4,ACC_F3&4,0
G163,3_4,ART_F3&4,0
G163,3_4,BIOL_F3&4,71.34
G163,3_4,BST_F3&4,0
G163,3_4,CHEM_F3&4,68.49
G163,3_4,COMP SC_F3&4,0
G163,3_4,D&T_F3&4,0
G163,3_4,ELA_F3&4,59.23
G163,3_4,ELIT_F3&4,50.11
G163,3_4,FRE_F3&4,63.73
G163,3_4,GEO_F3&4,66.21
G163,3_4,HIS_F3&4,60.95
G163,3_4,ICT_F3&4,0
G163,3_4,MTH_F3&4,61.51
G163,3_4,PED_F3&4,0
G163,3_4,PHY_F3&4,62.56
G163,3_4,RE_F3&4,70.63
G164,1,ART_F1,67.17
G164,1,COMP SC_F1,91.85
G164,1,ELA_F1,73.78
G164,1,FRE_F1,83.58
G164,1,GEO_F1,75.67
G164,1,HIS_F1,80.27
G164,1,MTH_F1,71.76
G164,1,RE_F1,74.96
G164,1,SCI_F1,75.67
G164,1,SH_F1,75.67
G164,2,ART_F2,74.7
G164,2,COMP SC_F2,81.67
G164,2,ELA_F2,48.42
G164,2,FRE_F2,69.44
G164,2,GEO_F2,75.16
G164,2,HIS_F2,70.13
G164,2,MTH_F2,75.83
G164,2,RE_F2,85.42
G164,2,SCI_F2,79.33
G164,2,SH_F2,57.47
G164,3_4,ACC_F3&4,69.68
G164,3_4,ART_F3&4,0
G164,3_4,BIOL_F3&4,0
G164,3_4,BST_F3&4,0
G164,3_4,CHEM_F3&4,60.39
G164,3_4,COMP SC_F3&4,76.54
G164,3_4,D&T_F3&4,68.36
G164,3_4,ELA_F3&4,48.31
G164,3_4,ELIT_F3&4,43.11
G164,3_4,FRE_F3&4,62.35
G164,3_4,GEO_F3&4,0
G164,3_4,HIS_F3&4,0
G164,3_4,ICT_F3&4,0
G164,3_4,MTH_F3&4,77.3
G164,3_4,PED_F3&4,0
G164,3_4,PHY_F3&4,66.46
G164,3_4,RE_F3&4,71.2
G165,1,ART_F1,76.67
G165,1,COMP SC_F1,86.33
G165,1,ELA_F1,62.88
G165,1,FRE_F1,66.8
G165,1,GEO_F1,74
G165,1,HIS_F1,75.95
G165,1,MTH_F1,54.44
G165,1,RE_F1,79
G165,1,SCI_F1,71.67
G165,1,SH_F1,52.33
G165,2,ART_F2,73.4
G165,2,COMP SC_F2,70.33
G165,2,ELA_F2,67.79
G165,2,FRE_F2,39.65
G165,2,GEO_F2,77.62
G165,2,HIS_F2,65.41
G165,2,MTH_F2,34.69
G165,2,RE_F2,62.67
G165,2,SCI_F2,67.01
G165,2,SH_F2,40.27
G165,3_4,ACC_F3&4,0
G165,3_4,ART_F3&4,0
G165,3_4,BIOL_F3&4,0
G165,3_4,BST_F3&4,0
G165,3_4,CHEM_F3&4,56.31
G165,3_4,COMP SC_F3&4,0
G165,3_4,D&T_F3&4,47.7
G165,3_4,ELA_F3&4,45.37
G165,3_4,ELIT_F3&4,37.11
G165,3_4,FRE_F3&4,0
G165,3_4,GEO_F3&4,51.24
G165,3_4,HIS_F3&4,0
G165,3_4,ICT_F3&4,68.22
G165,3_4,MTH_F3&4,48.26
G165,3_4,PED_F3&4,43.87
G165,3_4,PHY_F3&4,55.43
G165,3_4,RE_F3&4,54.5
G166,1,ART_F1,62.5
G166,1,COMP SC_F1,88.41
G166,1,ELA_F1,75.75
G166,1,FRE_F1,85.65
G166,1,GEO_F1,89.56
G166,1,HIS_F1,82.97
G166,1,MTH_F1,93.62
G166,1,RE_F1,76.33
G166,1,SCI_F1,81.25
G166,1,SH_F1,78.33
G166,2,ART_F2,70.33
G166,2,COMP SC_F2,90.4
G166,2,ELA_F2,88.33
G166,2,FRE_F2,88.6
G166,2,GEO_F2,90.42
G166,2,HIS_F2,88.48
G166,2,MTH_F2,92.55
G166,2,RE_F2,83.06
G166,2,SCI_F2,86.04
G166,2,SH_F2,72.33
G166,3_4,ACC_F3&4,0
G166,3_4,ART_F3&4,0
G166,3_4,BIOL_F3&4,0
G166,3_4,BST_F3&4,0
G166,3_4,CHEM_F3&4,81.8
G166,3_4,COMP SC_F3&4,73.95
G166,3_4,D&T_F3&4,81.65
G166,3_4,ELA_F3&4,78.8
G166,3_4,ELIT_F3&4,76.57
G166,3_4,FRE_F3&4,81.17
G166,3_4,GEO_F3&4,80.65
G166,3_4,HIS_F3&4,0
G166,3_4,ICT_F3&4,0
G166,3_4,MTH_F3&4,89.74
G166,3_4,PED_F3&4,0
G166,3_4,PHY_F3&4,83.94
G166,3_4,RE_F3&4,78.84
G167,1,ART_F1,57.28
G167,1,COMP SC_F1,79.83
G167,1,ELA_F1,83.39
G167,1,FRE_F1,84.8
G167,1,GEO_F1,76.76
G167,1,HIS_F1,73
G167,1,MTH_F1,71.05
G167,1,RE_F1,69.33
G167,1,SCI_F1,64.6
G167,1,SH_F1,64.45
G167,2,ART_F2,59.28
G167,2,COMP SC_F2,64.16
G167,2,ELA_F2,69.33
G167,2,FRE_F2,78.16
G167,2,GEO_F2,80
G167,2,HIS_F2,72.33
G167,2,MTH_F2,76.33
G167,2,RE_F2,75.71
G167,2,SCI_F2,64.04
G167,2,SH_F2,49.72
G167,3_4,ACC_F3&4,74.8
G167,3_4,ART_F3&4,0
G167,3_4,BIOL_F3&4,0
G167,3_4,BST_F3&4,0
G167,3_4,CHEM_F3&4,63.03
G167,3_4,COMP SC_F3&4,71.37
G167,3_4,D&T_F3&4,72.8
G167,3_4,ELA_F3&4,57.85
G167,3_4,ELIT_F3&4,54.5
G167,3_4,FRE_F3&4,82.47
G167,3_4,GEO_F3&4,0
G167,3_4,HIS_F3&4,0
G167,3_4,ICT_F3&4,0
G167,3_4,MTH_F3&4,76.28
G167,3_4,PED_F3&4,0
G167,3_4,PHY_F3&4,68.83
G167,3_4,RE_F3&4,69.2
G168,1,ART_F1,62.83
G168,1,COMP SC_F1,87.33
G168,1,ELA_F1,78.44
G168,1,FRE_F1,69.5
G168,1,GEO_F1,64.58
G168,1,HIS_F1,90.3
G168,1,MTH_F1,66.31
G168,1,RE_F1,73.67
G168,1,SCI_F1,71.5
G168,1,SH_F1,70.48
G168,2,ART_F2,60.19
G168,2,COMP SC_F2,60.79
G168,2,ELA_F2,64.84
G168,2,FRE_F2,62.7
G168,2,GEO_F2,72.8
G168,2,HIS_F2,73.41
G168,2,MTH_F2,67.84
G168,2,RE_F2,74.27
G168,2,SCI_F2,73.22
G168,2,SH_F2,66.5
G168,3_4,ACC_F3&4,0
G168,3_4,ART_F3&4,0
G168,3_4,BIOL_F3&4,69.25
G168,3_4,BST_F3&4,0
G168,3_4,CHEM_F3&4,74.88
G168,3_4,COMP SC_F3&4,67.97
G168,3_4,D&T_F3&4,0
G168,3_4,ELA_F3&4,60.51
G168,3_4,ELIT_F3&4,52.42
G168,3_4,FRE_F3&4,51.75
G168,3_4,GEO_F3&4,75.82
G168,3_4,HIS_F3&4,0
G168,3_4,ICT_F3&4,0
G168,3_4,MTH_F3&4,62.14
G168,3_4,PED_F3&4,0
G168,3_4,PHY_F3&4,61.95
G168,3_4,RE_F3&4,62.36
G169,1,ART_F1,54.5
G169,1,COMP SC_F1,39.46
G169,1,ELA_F1,59.26
G169,1,FRE_F1,45.39
G169,1,GEO_F1,27.17
G169,1,HIS_F1,25.19
G169,1,MTH_F1,30.57
G169,1,RE_F1,47.48
G169,1,SCI_F1,44
G169,1,SH_F1,37.33
G169,2,ART_F2,62.95
G169,2,COMP SC_F2,43.38
G169,2,ELA_F2,50.83
G169,2,FRE_F2,36.38
G169,2,GEO_F2,44
G169,2,HIS_F2,37.36
G169,2,MTH_F2,16.52
G169,2,RE_F2,46.83
G169,2,SCI_F2,50.09
G169,2,SH_F2,44.13
G169,3_4,ACC_F3&4,0
G169,3_4,ART_F3&4,45.56
G169,3_4,BIOL_F3&4,0
G169,3_4,BST_F3&4,33.4
G169,3_4,CHEM_F3&4,0
G169,3_4,COMP SC_F3&4,0
G169,3_4,D&T_F3&4,64.85
G169,3_4,ELA_F3&4,46.27
G169,3_4,ELIT_F3&4,48
G169,3_4,FRE_F3&4,0
G169,3_4,GEO_F3&4,0
G169,3_4,HIS_F3&4,0
G169,3_4,ICT_F3&4,40.8
G169,3_4,MTH_F3&4,44.79
G169,3_4,PED_F3&4,55.2
G169,3_4,PHY_F3&4,43.97
G169,3_4,RE_F3&4,55.33
G170,1,ART_F1,69.93
G170,1,COMP SC_F1,82.35
G170,1,ELA_F1,71.01
G170,1,FRE_F1,61.83
G170,1,GEO_F1,75.67
G170,1,HIS_F1,60.13
G170,1,MTH_F1,44.64
G170,1,RE_F1,71.49
G170,1,SCI_F1,70.38
G170,1,SH_F1,48.74
G170,2,ART_F2,39.62
G170,2,COMP SC_F2,75.32
G170,2,ELA_F2,57.62
G170,2,FRE_F2,77.64
G170,2,GEO_F2,80.44
G170,2,HIS_F2,67.98
G170,2,MTH_F2,60.77
G170,2,RE_F2,74
G170,2,SCI_F2,73.96
G170,2,SH_F2,50.5
G170,3_4,ACC_F3&4,0
G170,3_4,ART_F3&4,65
G170,3_4,BIOL_F3&4,0
G170,3_4,BST_F3&4,0
G170,3_4,CHEM_F3&4,75.05
G170,3_4,COMP SC_F3&4,78
G170,3_4,D&T_F3&4,65.8
G170,3_4,ELA_F3&4,57.37
G170,3_4,ELIT_F3&4,62.5
G170,3_4,FRE_F3&4,69.13
G170,3_4,GEO_F3&4,0
G170,3_4,HIS_F3&4,0
G170,3_4,ICT_F3&4,0
G170,3_4,MTH_F3&4,76.52
G170,3_4,PED_F3&4,0
G170,3_4,PHY_F3&4,73.26
G170,3_4,RE_F3&4,70.07
G171,1,ART_F1,47.17
G171,1,COMP SC_F1,56.33
G171,1,ELA_F1,64
G171,1,FRE_F1,54.82
G171,1,GEO_F1,51.33
G171,1,HIS_F1,66.33
G171,1,MTH_F1,70.93
G171,1,RE_F1,59.64
G171,1,SCI_F1,56.5
G171,1,SH_F1,65
G171,2,ART_F2,29.69
G171,2,COMP SC_F2,68.19
G171,2,ELA_F2,53.92
G171,2,FRE_F2,41.79
G171,2,GEO_F2,57.11
G171,2,HIS_F2,60.08
G171,2,MTH_F2,66.29
G171,2,RE_F2,60.83
G171,2,SCI_F2,44.81
G171,2,SH_F2,43.33
G171,3_4,ACC_F3&4,0
G171,3_4,ART_F3&4,0
G171,3_4,BIOL_F3&4,32.73
G171,3_4,BST_F3&4,26.98
G171,3_4,CHEM_F3&4,14.29
G171,3_4,COMP SC_F3&4,0
G171,3_4,D&T_F3&4,0
G171,3_4,ELA_F3&4,33.96
G171,3_4,ELIT_F3&4,46.92
G171,3_4,FRE_F3&4,0
G171,3_4,GEO_F3&4,44.15
G171,3_4,HIS_F3&4,21.68
G171,3_4,ICT_F3&4,47.16
G171,3_4,MTH_F3&4,36.84
G171,3_4,PED_F3&4,15.88
G171,3_4,PHY_F3&4,24.94
G171,3_4,RE_F3&4,41.11
G172,1,ART_F1,69.17
G172,1,COMP SC_F1,49.17
G172,1,ELA_F1,79.24
G172,1,FRE_F1,74.67
G172,1,GEO_F1,70.94
G172,1,HIS_F1,64.43
G172,1,MTH_F1,65.59
G172,1,RE_F1,54.45
G172,1,SCI_F1,55.57
G172,1,SH_F1,84.65
G172,2,ART_F2,76.81
G172,2,COMP SC_F2,62.15
G172,2,ELA_F2,56.88
G172,2,FRE_F2,72.69
G172,2,GEO_F2,68.67
G172,2,HIS_F2,66.2
G172,2,MTH_F2,49.31
G172,2,RE_F2,63.62
G172,2,SCI_F2,75.02
G172,2,SH_F2,59.54
G172,3_4,ACC_F3&4,0
G172,3_4,ART_F3&4,57.4
G172,3_4,BIOL_F3&4,0
G172,3_4,BST_F3&4,0
G172,3_4,CHEM_F3&4,55.03
G172,3_4,COMP SC_F3&4,0
G172,3_4,D&T_F3&4,54
G172,3_4,ELA_F3&4,50.91
G172,3_4,ELIT_F3&4,57.5
G172,3_4,FRE_F3&4,64.2
G172,3_4,GEO_F3&4,0
G172,3_4,HIS_F3&4,0
G172,3_4,ICT_F3&4,65.2
G172,3_4,MTH_F3&4,58.92
G172,3_4,PED_F3&4,0
G172,3_4,PHY_F3&4,67
G172,3_4,RE_F3&4,56.33
G173,1,ART_F1,84.33
G173,1,COMP SC_F1,72.59
G173,1,ELA_F1,70.46
G173,1,FRE_F1,65.65
G173,1,GEO_F1,62.33
G173,1,HIS_F1,77.1
G173,1,MTH_F1,84.21
G173,1,RE_F1,73.12
G173,1,SCI_F1,76
G173,1,SH_F1,40.67
G173,2,ART_F2,74.83
G173,2,COMP SC_F2,52.33
G173,2,ELA_F2,63.87
G173,2,FRE_F2,66.17
G173,2,GEO_F2,69.69
G173,2,HIS_F2,80.44
G173,2,MTH_F2,63.53
G173,2,RE_F2,76.95
G173,2,SCI_F2,68.4
G173,2,SH_F2,50.67
G173,3_4,ACC_F3&4,45.71
G173,3_4,ART_F3&4,52.47
G173,3_4,BIOL_F3&4,0
G173,3_4,BST_F3&4,0
G173,3_4,CHEM_F3&4,53.97
G173,3_4,COMP SC_F3&4,0
G173,3_4,D&T_F3&4,75.1
G173,3_4,ELA_F3&4,53.82
G173,3_4,ELIT_F3&4,54.67
G173,3_4,FRE_F3&4,60.77
G173,3_4,GEO_F3&4,0
G173,3_4,HIS_F3&4,0
G173,3_4,ICT_F3&4,0
G173,3_4,MTH_F3&4,79.5
G173,3_4,PED_F3&4,0
G173,3_4,PHY_F3&4,59
G173,3_4,RE_F3&4,63.51
G174,1,ART_F1,39.25
G174,1,COMP SC_F1,67.25
G174,1,ELA_F1,69.38
G174,1,FRE_F1,52.24
G174,1,GEO_F1,36.68
G174,1,HIS_F1,42.96
G174,1,MTH_F1,33.12
G174,1,RE_F1,44.32
G174,1,SCI_F1,64.63
G174,1,SH_F1,28.5
G174,2,ART_F2,46.45
G174,2,COMP SC_F2,51.84
G174,2,ELA_F2,54.83
G174,2,FRE_F2,47.18
G174,2,GEO_F2,42
G174,2,HIS_F2,45.08
G174,2,MTH_F2,33.24
G174,2,RE_F2,51
G174,2,SCI_F2,29.96
G174,2,SH_F2,34.92
G174,3_4,ACC_F3&4,63.61
G174,3_4,ART_F3&4,0
G174,3_4,BIOL_F3&4,46.02
G174,3_4,BST_F3&4,0
G174,3_4,CHEM_F3&4,53.73
G174,3_4,COMP SC_F3&4,0
G174,3_4,D&T_F3&4,0
G174,3_4,ELA_F3&4,50.8
G174,3_4,ELIT_F3&4,54
G174,3_4,FRE_F3&4,0
G174,3_4,GEO_F3&4,0
G174,3_4,HIS_F3&4,0
G174,3_4,ICT_F3&4,48.2
G174,3_4,MTH_F3&4,42.26
G174,3_4,PED_F3&4,54.4
G174,3_4,PHY_F3&4,50.64
G174,3_4,RE_F3&4,56.43
G175,1,ART_F1,46.67
G175,1,COMP SC_F1,60.11
G175,1,ELA_F1,46.79
G175,1,FRE_F1,53.67
G175,1,GEO_F1,51.33
G175,1,HIS_F1,68.5
G175,1,MTH_F1,38.63
G175,1,RE_F1,56.12
G175,1,SCI_F1,55
G175,1,SH_F1,50.67
G175,2,ART_F2,45.27
G175,2,COMP SC_F2,53.33
G175,2,ELA_F2,51.18
G175,2,FRE_F2,41.17
G175,2,GEO_F2,61.88
G175,2,HIS_F2,49.9
G175,2,MTH_F2,37.29
G175,2,RE_F2,71.08
G175,2,SCI_F2,54.92
G175,2,SH_F2,60.47
G175,3_4,ACC_F3&4,0
G175,3_4,ART_F3&4,0
G175,3_4,BIOL_F3&4,52.2
G175,3_4,BST_F3&4,0
G175,3_4,CHEM_F3&4,55.07
G175,3_4,COMP SC_F3&4,0
G175,3_4,D&T_F3&4,0
G175,3_4,ELA_F3&4,40.54
G175,3_4,ELIT_F3&4,23.5
G175,3_4,FRE_F3&4,45.25
G175,3_4,GEO_F3&4,59
G175,3_4,HIS_F3&4,60.75
G175,3_4,ICT_F3&4,0
G175,3_4,MTH_F3&4,28.32
G175,3_4,PED_F3&4,0
G175,3_4,PHY_F3&4,43.15
G175,3_4,RE_F3&4,64.15
G176,1,ART_F1,41
G176,1,COMP SC_F1,45.23
G176,1,ELA_F1,29.67
G176,1,FRE_F1,21.84
G176,1,GEO_F1,27
G176,1,HIS_F1,30.51
G176,1,MTH_F1,43.76
G176,1,RE_F1,36
G176,1,SCI_F1,39
G176,1,SH_F1,35
G176,2,ART_F2,32.5
G176,2,COMP SC_F2,43.1
G176,2,ELA_F2,38.11
G176,2,FRE_F2,0
G176,2,GEO_F2,35.22
G176,2,HIS_F2,33.89
G176,2,MTH_F2,41.61
G176,2,RE_F2,38.3
G176,2,SCI_F2,44.2
G176,2,SH_F2,48.67
G176,3_4,ACC_F3&4,0
G176,3_4,ART_F3&4,0
G176,3_4,BIOL_F3&4,0
G176,3_4,BST_F3&4,26.39
G176,3_4,CHEM_F3&4,0
G176,3_4,COMP SC_F3&4,3
G176,3_4,D&T_F3&4,49.84
G176,3_4,ELA_F3&4,21.39
G176,3_4,ELIT_F3&4,0
G176,3_4,FRE_F3&4,0
G176,3_4,GEO_F3&4,32.04
G176,3_4,HIS_F3&4,20.21
G176,3_4,ICT_F3&4,37.16
G176,3_4,MTH_F3&4,38.03
G176,3_4,PED_F3&4,0
G176,3_4,PHY_F3&4,58.61
G176,3_4,RE_F3&4,43
G177,1,ART_F1,77
G177,1,COMP SC_F1,90.17
G177,1,ELA_F1,57.33
G177,1,FRE_F1,76.33
G177,1,GEO_F1,67.33
G177,1,HIS_F1,66
G177,1,MTH_F1,49.33
G177,1,RE_F1,79.33
G177,1,SCI_F1,69.67
G177,1,SH_F1,50.33
G177,2,ART_F2,79.33
G177,2,COMP SC_F2,68.33
G177,2,ELA_F2,46.57
G177,2,FRE_F2,61.7
G177,2,GEO_F2,71.13
G177,2,HIS_F2,74.93
G177,2,MTH_F2,50.67
G177,2,RE_F2,67.65
G177,2,SCI_F2,82.33
G177,2,SH_F2,29.13
G177,3_4,ACC_F3&4,0
G177,3_4,ART_F3&4,0
G177,3_4,BIOL_F3&4,0
G177,3_4,BST_F3&4,0
G177,3_4,CHEM_F3&4,58.32
G177,3_4,COMP SC_F3&4,60.09
G177,3_4,D&T_F3&4,77.49
G177,3_4,ELA_F3&4,49.23
G177,3_4,ELIT_F3&4,35
G177,3_4,FRE_F3&4,51.66
G177,3_4,GEO_F3&4,67.55
G177,3_4,HIS_F3&4,0
G177,3_4,ICT_F3&4,0
G177,3_4,MTH_F3&4,57.92
G177,3_4,PED_F3&4,0
G177,3_4,PHY_F3&4,56.75
G177,3_4,RE_F3&4,77.88
G178,1,ART_F1,73.67
G178,1,COMP SC_F1,79
G178,1,ELA_F1,64.65
G178,1,FRE_F1,62.26
G178,1,GEO_F1,75.5
G178,1,HIS_F1,75.02
G178,1,MTH_F1,67.84
G178,1,RE_F1,69.33
G178,1,SCI_F1,73.33
G178,1,SH_F1,70.67
G178,2,ART_F2,66.39
G178,2,COMP SC_F2,74.4
G178,2,ELA_F2,76.49
G178,2,FRE_F2,62.94
G178,2,GEO_F2,78.33
G178,2,HIS_F2,68.67
G178,2,MTH_F2,55.81
G178,2,RE_F2,69.58
G178,2,SCI_F2,75.42
G178,2,SH_F2,54.19
G178,3_4,ACC_F3&4,0
G178,3_4,ART_F3&4,0
G178,3_4,BIOL_F3&4,66.39
G178,3_4,BST_F3&4,0
G178,3_4,CHEM_F3&4,63.4
G178,3_4,COMP SC_F3&4,0
G178,3_4,D&T_F3&4,0
G178,3_4,ELA_F3&4,42.91
G178,3_4,ELIT_F3&4,35.13
G178,3_4,FRE_F3&4,62.18
G178,3_4,GEO_F3&4,47.85
G178,3_4,HIS_F3&4,0
G178,3_4,ICT_F3&4,45.35
G178,3_4,MTH_F3&4,33.84
G178,3_4,PED_F3&4,0
G178,3_4,PHY_F3&4,41.13
G178,3_4,RE_F3&4,59.42
G179,1,ART_F1,52.17
G179,1,COMP SC_F1,68.98
G179,1,ELA_F1,36.33
G179,1,FRE_F1,24
G179,1,GEO_F1,52
G179,1,HIS_F1,56.22
G179,1,MTH_F1,45.67
G179,1,RE_F1,43.62
G179,1,SCI_F1,50.33
G179,1,SH_F1,40.67
G179,2,ART_F2,61.33
G179,2,COMP SC_F2,64.38
G179,2,ELA_F2,48.12
G179,2,FRE_F2,12.75
G179,2,GEO_F2,53.6
G179,2,HIS_F2,45.13
G179,2,MTH_F2,52.33
G179,2,RE_F2,39.67
G179,2,SCI_F2,47.38
G179,2,SH_F2,23.67
G179,3_4,ACC_F3&4,0
G179,3_4,ART_F3&4,0
G179,3_4,BIOL_F3&4,54.23
G179,3_4,BST_F3&4,54.76
G179,3_4,CHEM_F3&4,0
G179,3_4,COMP SC_F3&4,0
G179,3_4,D&T_F3&4,10.76
G179,3_4,ELA_F3&4,40.39
G179,3_4,ELIT_F3&4,44.2
G179,3_4,FRE_F3&4,12.96
G179,3_4,GEO_F3&4,59.52
G179,3_4,HIS_F3&4,52.15
G179,3_4,ICT_F3&4,45.89
G179,3_4,MTH_F3&4,57.24
G179,3_4,PED_F3&4,0
G179,3_4,PHY_F3&4,56.12
G179,3_4,RE_F3&4,63.41
G180,1,ART_F1,41.67
G180,1,COMP SC_F1,88.5
G180,1,ELA_F1,65.77
G180,1,FRE_F1,52.13
G180,1,GEO_F1,67.83
G180,1,HIS_F1,59.64
G180,1,MTH_F1,70.21
G180,1,RE_F1,62
G180,1,SCI_F1,70.67
G180,1,SH_F1,32
G180,2,ART_F2,46.22
G180,2,COMP SC_F2,79.27
G180,2,ELA_F2,59.78
G180,2,FRE_F2,43.38
G180,2,GEO_F2,69.31
G180,2,HIS_F2,61.78
G180,2,MTH_F2,57.71
G180,2,RE_F2,73.94
G180,2,SCI_F2,66.25
G180,2,SH_F2,46.56
G180,3_4,ACC_F3&4,32.86
G180,3_4,ART_F3&4,0
G180,3_4,BIOL_F3&4,0
G180,3_4,BST_F3&4,64.17
G180,3_4,CHEM_F3&4,0
G180,3_4,COMP SC_F3&4,0
G180,3_4,D&T_F3&4,63.83
G180,3_4,ELA_F3&4,65.17
G180,3_4,ELIT_F3&4,28
G180,3_4,FRE_F3&4,0
G180,3_4,GEO_F3&4,0
G180,3_4,HIS_F3&4,51.23
G180,3_4,ICT_F3&4,42.74
G180,3_4,MTH_F3&4,36.97
G180,3_4,PED_F3&4,0
G180,3_4,PHY_F3&4,62.82
G180,3_4,RE_F3&4,66.27
G181,1,ART_F1,61.67
G181,1,COMP SC_F1,77.97
G181,1,ELA_F1,63
G181,1,FRE_F1,59.33
G181,1,GEO_F1,70.33
G181,1,HIS_F1,66.1
G181,1,MTH_F1,69
G181,1,RE_F1,72.33
G181,1,SCI_F1,61
G181,1,SH_F1,78
G181,2,ART_F2,81.06
G181,2,COMP SC_F2,75.67
G181,2,ELA_F2,68.87
G181,2,FRE_F2,59.48
G181,2,GEO_F2,76.8
G181,2,HIS_F2,77.25
G181,2,MTH_F2,54
G181,2,RE_F2,63.9
G181,2,SCI_F2,79.62
G181,2,SH_F2,70.47
G181,3_4,ACC_F3&4,0
G181,3_4,ART_F3&4,0
G181,3_4,BIOL_F3&4,66.72
G181,3_4,BST_F3&4,0
G181,3_4,CHEM_F3&4,66.84
G181,3_4,COMP SC_F3&4,66.93
G181,3_4,D&T_F3&4,0
G181,3_4,ELA_F3&4,52.08
G181,3_4,ELIT_F3&4,45.33
G181,3_4,FRE_F3&4,50.12
G181,3_4,GEO_F3&4,73.51
G181,3_4,HIS_F3&4,0
G181,3_4,ICT_F3&4,0
G181,3_4,MTH_F3&4,57.46
G181,3_4,PED_F3&4,0
G181,3_4,PHY_F3&4,53.89
G181,3_4,RE_F3&4,68.25
G182,1,ART_F1,62.5
G182,1,COMP SC_F1,79
G182,1,ELA_F1,53.75
G182,1,FRE_F1,33.77
G182,1,GEO_F1,35.78
G182,1,HIS_F1,56.44
G182,1,MTH_F1,42.1
